topic,title,source,article_url,rank_within_feed,relative_popularity,timestamp,feed_count,composite_score
ARTS,"Construction Starts on 23-Story UC Berkeley Dorms, Will Become City’s Tallest - San Francisco YIMBY",San Francisco YIMBY,https://news.google.com/rss/articles/CBMirAFBVV95cUxNZ0RoN2MyR2xCblhSc1VWM2pnT3BRWGxrMmxhRXhPcWdIQVRXUUY3ZXlGbndyLUNqWUxveGxlR25YRUlhOGZscGVCRjJub3VBVVdvV3lHR0RHajVMdmRRT21HcHF6MllmOXpkMHVMd3FaZlpwT00tWTBBWktkMG5LQWtFVEl1a2NQdkl0c1lnNndZOEhkdVQ1WjFTamRfczliMnNaanM3ZjlRb2Ux?oc=5,45,0.956,2026-03-16 09:06:37.439604,1,0.956
TECHNOLOGY,"Pikachu just helped deliver your pizza, Pokemon Go data is now guiding food delivery robots - Dexerto",Dexerto,https://news.google.com/rss/articles/CBMiywFBVV95cUxNbmhJNVRzSlpIcElTeDFGU1Jvb24wRjlNQlhQRjMxUjFoUUdHVnZRVFdoWWVNVHc1Ym1EMXFDWlZWNGR6OFNuNUFIM0xhMzEzRE5oNGtrYTFfT2puazRkaEtwZ2s2U1FBZWE1V18tUjNQV0pwRGZFSF9qN3A0ZUdtenZhekMtYy10SFVxaDBhV19UQndVUW1NZHZYUnA1OGZZak54M0pGLXBRbTRGOWVxTEwzT0dnbXYzSWstcHUtamdGZTdOb3NxWGwySQ?oc=5,46,0.955,2026-03-16 09:06:36.297121,1,0.955
BUSINESS,"What to Expect in Markets This Week: Fed Interest Rate Decision, Powell Press Conference, Earnings from Micron and FedEx - Investopedia",Investopedia,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPa3Y2SE5WRTduLVVMWXJGaDVJejcxSFlpbkc5VFRrMWl5Q3lzbzFfSVhLcU1MMURqOW42akZjcXY4V0c3NUUxSDNGX3JwQzh4U215RTdqTm5jSTRNNzFJamNvMzdUQ3hfM1ZxN2p5U2ZiempLbVFZYW5nZmxNZlJUZHU1R1hNNWlKaFhESU54a25FZ3ppQzRWX1FYd293VS0yQjhRc3Q0N1hoNXRUckk0RFdiTWFNQ1JMWXI4MUlNNnBWQm9JdnFWc09tVXBkZmVOcTlXMFpqWU4tTVl6Zms4?oc=5,46,0.955,2026-03-16 09:06:35.280792,1,0.955
SCIENCE,Scientists discover that humans have a hidden ‘seventh sense’ - The Brighter Side of News,The Brighter Side of News,https://news.google.com/rss/articles/CBMinwFBVV95cUxPdUlSeE16azh4NzJVT0prSFpPY0YxWW4yTHNJSjJCR0FBZnpOcng5RGlNZTdZbjV5VGhyS0l3Z3JsNGtCaFBsdUo1Vk5uRTIzb3R5eGpUZHRwRHBRc29TLTZjWm5wanYxT3pDVDRpZ1dWQno5MTRtb19uVThKR0YwQVVFZUJqS1BTUTc1TVBZTDN6TWx4QmZ0cS1ZSGVYdDQ?oc=5,46,0.955,2026-03-16 09:06:39.010678,1,0.955
ARTS,MRIYA - the Red House / i2a Architects Studio - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMigAFBVV95cUxPNnBWSzgwLU1OOVc4aUY2NUVhMHFZbTFYT0pfeHJQcGlEUklGczd0VVJQY0dxM05SelZ3eHRKek1URWdoVThUeEJ1LVhUYjkwQUt5MF9VTjNZeUF0T0d4OVg1Z2NpNy1CWE5SYjJyOE9POFZUd01Cd1NKVmFXSndVOA?oc=5,46,0.955,2026-03-16 09:06:37.439608,1,0.955
TECHNOLOGY,Warner Bros. Montréal devs report layoffs - Eurogamer,Eurogamer,https://news.google.com/rss/articles/CBMidEFVX3lxTE52X1NoVmozWXMzTDd5YTROLV95RktPSzRpYWNmMDZjSFVQWF84dlRqcmxBTGo3cWdzdXB2WkE2c2QtWERpTFg4Z3Bpa0E5VHlGU1FINGpZTnZtOVpSZWlfRjBzemJIbll4NlZfS2RTVmVqY2st?oc=5,47,0.954,2026-03-16 09:06:36.297125,1,0.954
BUSINESS,"O’Hare Airport chaos: 1,000 flights lost to wind - Rolling Out",Rolling Out,https://news.google.com/rss/articles/CBMif0FVX3lxTE1FcVdvSEN4WkhiclItanU1VjM5UWRNdXhlQXBfbXFBLTdoOENoNHZ4OGFJUFNJTThnMlBIV050UzVSTEU1RHc4bFpsNTdFbnV6N3JPT3BaVFpVVnpTZDQ0VnFaLXcyZkRxMlcwXzRNdmlRRlFKdzRWTmpYb3l4ak0?oc=5,47,0.954,2026-03-16 09:06:35.280797,1,0.954
SCIENCE,Galaxy season — Spring brings deep space wonder to the northern hemisphere night sky - Space,Space,https://news.google.com/rss/articles/CBMitgFBVV95cUxNREhPaFcwWWMzblgtdW5QRVI4R21kZGNtRk9wVmV0bG9FdTZURFJ5ODRwQ29CbkJLdmxxazhiZTYwQnh4MWs2eG1UV1F3RldRSTRsSDVXLTc3SHg4YXRlMXR2eGgxdTQ1T1ZyZWZJZFRjcHBYREltbndTMk9pdUk5YUItaFRMWnlQT2YtY2h4WmJCWWZ6RHpVa0JFdmRzNE9qZ21Sc1dTLW11LWtaY2k0WS1OVHhsQQ?oc=5,47,0.954,2026-03-16 09:06:39.010681,1,0.954
ARTS,Collectors make historic $3 million gift to Manchester’s Currier Museum of Art - UnionLeader.com,UnionLeader.com,https://news.google.com/rss/articles/CBMigAJBVV95cUxQZDVTZmJwVW1BZ241dUViYWV0UmduazhkS1BmbVM2TGhuWjJHU0xicVFpbDJjRGd6WlpZbFVNNklBRW1jandKOTdYSXE3U2h2ZGg2dDcxR3I5YW9hNE1PRzFMaktxTkZ5dW50WkdZZEVRQjVvUS1yT280OEtIc1BwWkZnTTBIMnBoNTBqY1ZZZ3JYZUhuNTFhcTBrSVVabTJYYU1VTWdMRDllWmV3OUV5clU2eWJYVHpKUFJSWk9DdlJqaGRNLVlxNkl5VE9XWS1hTGI2bVpZcnBBOHk0cXhweHVGTFhtOEh4TjZ6VVhqRGlKc1U3ZktTUTdnRUI1cDhN?oc=5,47,0.954,2026-03-16 09:06:37.439612,1,0.954
ARTS,Clairière School / TRACKS - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMiaEFVX3lxTFA0aWpIbHVneHdfNG5YcW1xM1A0UnFIQWg0SUdTVWdIb014VmJPLU94UFBicU10VEtwWkVmRUNUU0k3RHFzeUZJTGZPSGFjZndmRlBsZmNMNDk5Q0o4ZEhZQzBLMWNlTXd3?oc=5,48,0.953,2026-03-16 09:06:37.439615,1,0.953
TECHNOLOGY,"OnePlus' US Community has turned into a 'ghost town,' users say - Android Authority",Android Authority,https://news.google.com/rss/articles/CBMieEFVX3lxTE5aUXBOWFdiUThPcEJoZWllNHgwYWRRV0V4WGhpVXB2Q2dmTHhCV0NKRm12ejZOOXhIUEFPX2RfbFJEVUhuUDhJV21PalJ6NS1temVlSVFlZUNDbnNVclBMMmRlWHdOWHg0dlZocGNHZkRpZjhNZ2EzaA?oc=5,48,0.953,2026-03-16 09:06:36.297129,1,0.953
BUSINESS,F-35 Software Upgrades ‘Stagnated’ as Jets Fly Iran Missions - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxOUXdxSzdTeUlOLXF5TnNJZVFjMWRFSTF3endDQXVXZTZKbHdiZkVRcF9EaWhXWjRnU01NckxqaDRTaFhFYy1iSUdEVmsxSE1sYmYwS3MyeWM4SUN0Z20yMVllczZGN1Y3QlRyWW4tVllkRUtWUmV5VFR5ZF9Kd3Nrai10bVpTMXFnS1lOVVZBemwzc2lNczREdS1oYVdyT01fU29fbWlkQWJmOHJ6Rmc?oc=5,48,0.953,2026-03-16 09:06:35.280800,1,0.953
SCIENCE,NASA has released unbelievable new space imagery that shows our planets in mind-blowing detail - supercarblondie.com,supercarblondie.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxQZk5BRTJWbTZBdGk3TUdHczc5VG1fcG9KTGZkdnd5OGYzSDE0UUI1cUJmRVM0Tjl0V1pNcFUxVDhoRW11Q0NxMEhEeHNTYnYxZk1xMEpkaTVuMHE2SmlLSjNyczNKLVRqekowWnhwREJRMVZJcDFOU1ZhMndEejliOFZsRmMtZTlvaEU5a2xn?oc=5,48,0.953,2026-03-16 09:06:39.010685,1,0.953
TECHNOLOGY,The Saga Of This Cheap Bentley Flying Spur Shows Off Just How Tough Volkswagen's W12 Can Be - Jalopnik,Jalopnik,https://news.google.com/rss/articles/CBMiigFBVV95cUxNXzhSRTE1eEhpMG5wZDVtbzRPSjlSTG50S1F3WDhrVFQtd0gwVU1PVTVOdmtBZ2hFbVY5dUVHVGxGeG85Rm5RR3dnUHJqM25aMGpVRHFnNjU4blZqdV9LOU1jYlBvV2MtWEpjWXEzSG9kX2J1am9FR2d0aXhUb3IzVlF6RUZpUzJuV2c?oc=5,49,0.952,2026-03-16 09:06:36.297133,1,0.952
BUSINESS,"Founder, ex-CEO of Uber ditches California for Texas amid ‘billionaire exodus’ - NewsNation",NewsNation,https://news.google.com/rss/articles/CBMilwFBVV95cUxNM1NIRVMxbVlGdENsMkxKQlhndkRBNkRzMkt3cF9zd3Z6LW9KREhkSmRjblJoMDF6S2kwejBCMjJ3cFowZEFNZmdORHkydnBBV0ZXRDA3Y25LOTlqa1BSanpVOEZXcTEwRkFab3Jsc0wtUFRrQ2YzbzZucmNRcEdQYUVXY0lEUzJHRXl1b0FISndvRFRDTXZj0gGcAUFVX3lxTE9qUnBOMXJFcU1SNHdIZG5XaHM5d0dJcjRlZ00zWEZhcXYxMXFrM3k3ei1vZ1lTM2x4VmJfTUhhUDl5M0FQMC1TNU5YRm15bWJNU0tkd0Z5bmtGWTRLd3Zwb2J6TGZFVXpkMHNzYTM0SE15VHNGWmpJMGx1SjFwX0lqd3NRdEIzRzhNVTh6eWlQaFRWZnFKTTBvTXdQdQ?oc=5,49,0.952,2026-03-16 09:06:35.280804,1,0.952
ARTS,"80-year-old Mesquite man, former Olympian, creates sandstone art for thousands to see - KSL.com",KSL.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQbDd3Mmxucy1XWW4tdDZ5czRNcTdtUHNiVmdjNzdpbXpLb3FmWmpYb0hvb3pKRnEzcGNrQllOaVNDOTAyVHJvT25XOFNtczUwMTJTOW9GVzVzOEhfVk1nWGxSS3o2Zjg0ZW56UmdEN0tQc1ZsYlQzYlJ1RVRackRoaURRMGxWQkVWV2U5S3FpcUktMzhiWkt0QmJsakRCVlBxREctd25hTkxvd0REQkRWVVdVQ050UGpDemNN?oc=5,49,0.952,2026-03-16 09:06:37.439619,1,0.952
SCIENCE,Thorny issue plaguing lithium-ion batteries laid bare in new study - Phys.org,Phys.org,https://news.google.com/rss/articles/CBMid0FVX3lxTE01S0s2Z2dFbE5rSjRWUVE4NGJlOUxUQ0JobmdMV2tDSEN1XzEtTFJwZEhrbXdxNDZrcHljNU5lRk1SS0E5cGxEYjR4VndjaVNsNk96NkZGMUd4bkc2ZXVlSGVSYTI4ZHI0cE12U3g2Z1UzVjVVaDZB?oc=5,49,0.952,2026-03-16 09:06:39.010688,1,0.952
TECHNOLOGY,My Lungs Are Physically Sore From Laughing So Hard At These Hilarious Black Twitter Tweets From The Week - BuzzFeed,BuzzFeed,https://news.google.com/rss/articles/CBMilAFBVV95cUxNYnZoMGo4LTBXeEZBVEs4N3E1YUsyWGVpdEpYYlFWV1lFV3NSaTRPZkVLV1JaYmFpY1p6SzhjcDF6ZW5UalJwNDRIOTgwM1QwRkVfNHdIOUJPaENsY1VtNGV4Qm9kRVRBVlpiMU5ZdHNObEJTcXhNb0R3aEJoY3lpS2NpTG5XSHVuN09PMl90aE14QmVw?oc=5,50,0.951,2026-03-16 09:06:36.297137,1,0.951
BUSINESS,‘Fake workers’ from North Korea use AI to exploit European companies - Financial Times,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE4wSzZVXzNmcUxTNDlmRTNOTWFtdURFYUVQamYxWkVob21iNkNQSlo1TXRlYjRXTW9McDluQjNoRGdGeFd1TDgtZDgxUzNWcFJ1Y1hKMWdRU0pCXzhJVWNZN0NWamdxQURFS01fYUpFYmk?oc=5,50,0.951,2026-03-16 09:06:35.280808,1,0.951
SCIENCE,"Science news this week: AMOC's collapse signal, the sun's galactic migration, the world's smallest QR code and oil's dying days - Live Science",Live Science,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPOVpGcV84OE9aTE82bmpVZHNtWHNOaTlWdVR5TDFZNDNLTkoyZVpfWkxLRmhLS0pSX1hrTDdiclJMTWZqWUVFX0xtdm0tRGJuN1RfVm4yckFDZTdXbmQ4ODYyLUdfdUxfZ3k3cWtOdW85dkROemRBeGxCVzNkMVAzcTgyOUY1aE14UEVLamZ4eGxBdk9lSXhTYU16T1prcXlkekF4bURKbXNwbFJkUTVCM09OcDl2RXhWVEhjb1FNRWZUTEIzb012WlcwdjRGeGxKYVZuWl9RdkNPT0dVdWRMMFR3?oc=5,50,0.951,2026-03-16 09:06:39.010692,1,0.951
ARTS,Office of Tangible Space transforms Brooklyn warehouse into Car Part Time - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMinwFBVV95cUxOR2x3Z1BTaHFycmlJSVU4QTMydFBOaEdQMjJNQ01XTHl5U2VQSUg4ZU9DYVZlNlZLY0VCSG5fSXA3TlBpTlE5cGhSb0pTaTQ5b1F1Znc1RkpLUXVkci1nZHYwY1NYeEloejR3eks2QUtXb3EtQ1BYdGxPeHVmZEdGZ3NSekdkMnRwc0JkcWlXMmZwTUFyODQ1VlBxU1dwaDQ?oc=5,50,0.951,2026-03-16 09:06:37.439625,1,0.951
BUSINESS,China Alarmed by Spread of OpenClaw Agents - Futurism,Futurism,https://news.google.com/rss/articles/CBMif0FVX3lxTE5QNks5d3ZMeEFjbEp4Y1JaTk1GbmViRGpCdjE4ZE50SHdBR0Z0a09LaDNKVEZ4cnVuRC05SnZNVzBxck9EWnZsOC1RSmNCTkItdEZoWkJfMmU0b3VyQjByM1p4YmdZRGdXZ3lSS3JCY21FZ2xIaGRJZEpQMFJRenc?oc=5,51,0.95,2026-03-16 09:06:35.280812,1,0.95
ARTS,"The Artful Life: OMA’s Pavilion at the Casa Wabi Foundation, Saverne in Hudson Yards, and More - Galerie Magazine",Galerie Magazine,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9tSWdHczZQVmhwYUFDek1ReXp3YV9Xek5Nc2tiRWdBMk1DNEctb0p0R2JXNDVHSFpGVDRia25ZM1hZVFR3SEVJeXZnXzVhT0NXN2VWaEx1OUVPSmNhVS1pZmxNRQ?oc=5,51,0.95,2026-03-16 09:06:37.439629,1,0.95
TECHNOLOGY,Video: How To Build A 'Real' House In Pokémon Pokopia - Nintendo Life,Nintendo Life,https://news.google.com/rss/articles/CBMilwFBVV95cUxPUVhkWlRJRWlBQ3JIbkVpcU9RVlRLTFVRdC1tZkF6TGdVMUdkTTdQYkVjSG1obVdDa3RfSDFLdEU2WC1Vd24xV05nMGJrUVFSd25fb2RBSFlkM3ZNc3VBLTdTVzhIemI3bmZmUkk0Tk1oMzBBZFhsbnhKamxiN2c3WlFVVGUyN0xab0hDazJGU3RlY2tlUHM4?oc=5,51,0.95,2026-03-16 09:06:36.297140,1,0.95
SCIENCE,"Scientists reconstruct the face of 'Little Foot,' a 3.67-million-year-old human ancestor - Earth.com",Earth.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxNZVR4UHBOTnM5Mlo4Q2hXVDZlM0dNVjBHSG53QVJhSGVoMng3aFVzME96SGRvcFNJUFBJekdrRVBtd0tQRUlKV2tDVEhtekM2cWZ2T082XzFLamJONDduTGs2TkMzSE05RHo1QXkzLVlyVnlmTXkyNHk4c0F5MjF3NGRYbXcta1ZVbHVaek9JLTZUbWY5b003d2ZDTndrMDhRX3NZM0hvejJpc0RwdTNuS2tpSQ?oc=5,51,0.95,2026-03-16 09:06:39.010695,1,0.95
TECHNOLOGY,"This Week’s Japanese Game Releases: Crimson Desert, RUSHING BEAT X: Return of Brawl Brothers, more - Gematsu",Gematsu,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPNU9BcjR1VXVESlp2UWxzS2FJejRDc3Yxc2xpQXFZWkREb1JPWC14NVRfNjdIaDNKUWNQcHdDUS1VTXJpU3F0dU1NNVVTZGxwX0xQT0kyZm1Fb3ptUEFiU1gybUt3TUk1ZEswd2ZUaEx0a1dNQXRfMVRPZER5c1lNbURWR011RUFZd2l1c251MlNHaEZhZjlPM3NMRXNFblhPckZLSE14S1RieDFwclctc0NRSF9hY2E3dVhTc2o4c1kzUms?oc=5,52,0.949,2026-03-16 09:06:36.297144,1,0.949
BUSINESS,Meta weighs drastic workforce decision after $135 billion guide - thestreet.com,thestreet.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxPMXZCMXR1S201cW96RDlBMFpnNktaYnhLSFFiNnN5V1RFUC1zZnlpRkVpb2pQRkN1dHIyQTJqajNmTTlnZXh5d0FJWmU2SWQtOWFac0hZSXlxTk9IMF9Qd1g3bjZEdDQzQ0xVbG1LWDBvTGVJa0tUQThVY2hVLUtDYlJoRzZUTlBpdHl6QjlHQ3hlQUhSU3VPZGI2YVI?oc=5,52,0.949,2026-03-16 09:06:35.280815,1,0.949
SCIENCE,"Rising seas threaten barrier islands, but seabird guano could speed recovery - Phys.org",Phys.org,https://news.google.com/rss/articles/CBMifEFVX3lxTE1McUFiaGZQczdWS0M3RU43OEJZeFhxUXlEWmh4NV9TenFzemQ0S1lES3NVOVVCeXY5QVRMUG9GUVhKbGFGMlo0RllFWDd6VFB0ZXV6MDR5MDQ4aWEzTzZrMGN0SDlNZThhWHczcEF2UEpLSVhmeEhRcEhhUEw?oc=5,52,0.949,2026-03-16 09:06:39.010699,1,0.949
ARTS,Plantea Estudio transforms austere concrete shell into Berlin's Acid cafe - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMigwFBVV95cUxNSWJwOWd1WVlyZm9hN1RkUXB3T0V0a1g4X1A4N2FfX0h1dkhkeXJmdVNjYlFwU2VEUzN6QXBrZnZ1SlNPNHFDWE9iSXhWOHlFTnNjWi0tZk5QTkJxQjJTTlFGdGNuVi0tLVJwTWxKaVJxZkduem5LNGNtaEltNFRjMTVISQ?oc=5,52,0.949,2026-03-16 09:06:37.439633,1,0.949
TECHNOLOGY,How to improve your TV's picture quality — 5 settings to change first - Tom's Guide,Tom's Guide,https://news.google.com/rss/articles/CBMinAFBVV95cUxOa25ZOEw5VWM2b2hJRW1uM0hSTkthdmJUVEQtQWxrRlNiM1V0aEtENDJkY0FxT09Kam5sYjVzcU42d2FpQms3eDV5RXYtVndFSDBfQzBUSVF3TVhPRVdwVGJpcGNQYTZGUEZkRDFrOVIweE9wSHlWQU5RNkpST0NmNkRjUzNhR1hhWWN0OFFaODJ6NHI2OHJubThBV2U?oc=5,53,0.948,2026-03-16 09:06:36.297149,1,0.948
ARTS,Artist Abner Pope to hold workshop at Quinlan Visual Arts Center of Gainesville - AccessWDUN,AccessWDUN,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQV09BTGZJQ3JneE53cEQ2UzN5SmVYUWxSYXVFNkR0NFhQM1IzNlBfZnhNZTRHTVMwd3R5Yl9NWE5HUEFLQkxNLUluM1dpWUJXT2pwWnNJYXBDWWdOMlcycXdCSTBBQV9sd29ab0NpaFpOVFZKa1VDSWR3ZUg3T2ZfRWRDOHhoc1VZeGU5R2pjOVlRb3BZb2JaeUtJalJGeVVzMkxmbVU1VDBnZUU?oc=5,53,0.948,2026-03-16 09:06:37.439637,1,0.948
SCIENCE,The Seven Hour Explosion Nobody Could Explain - Universe Today,Universe Today,https://news.google.com/rss/articles/CBMijAFBVV95cUxONWNiMG9PS2xvWW5UYWZkQmhqdmFhdTdOMHRORElZSjRFRGtWR3gyTGRIZjI1WHN6YnYzVmVOSXNWak5vT0p1ZHRuVHU3US0zZC1CcVpmUTNWeHRZdVVMZTkyR1BGR2JFX0xleEdjOUNWb09vNzBkbFp1TVN6YVlKTExzUkFkeE5yRzVpTg?oc=5,53,0.948,2026-03-16 09:06:39.010702,1,0.948
BUSINESS,"Amazon Spring Sale 2026: Stargazing deals on telescopes, cameras and binoculars - Live Science",Live Science,https://news.google.com/rss/articles/CBMivgFBVV95cUxORG5KZ0ZhXy1PS3cwSmZnOVR2RGpzLW1EVGFKVlg5MDl5YXMzV0xyaFRoaTRrcWl3QzVQS05qdW5EMURpWGtnVjE0M1VFcHYzQTlmQnJJSlBkZ2pZY0dVUm1TcHV1MHRGWUxBdHBwak1pVEppODNsTmhfbWJDYkJnNE5WaWNqNWp5R3YxU2h5TjdoeWpfOXNBVVlJWWR5YzlzY3BRMXA0cmF3dVI1Tno0aE1tVkhucm5Nc29RaVVn?oc=5,53,0.948,2026-03-16 09:06:35.280819,1,0.948
SCIENCE,Could a recently detected ultra-high-energy neutrino be linked to new physics? - Phys.org,Phys.org,https://news.google.com/rss/articles/CBMid0FVX3lxTE52b0hCczRabjNpa3FBemMzMHN2YTU3R3hVOXlXLS04OTc4ZjhUaGtCRi1sU0pBU3owY0FYMnBZbGZOX1lGQ0xhN1BsaWJXWmhLMkxVYVU0VHV0TlhCeHdqY1pQcm5LczFPZjY3eEc2T04wbHVkWG13?oc=5,54,0.947,2026-03-16 09:06:39.010706,1,0.947
BUSINESS,Trump administration is allegedly collecting $10 billion on the TikTok deal - The Verge,The Verge,https://news.google.com/rss/articles/CBMib0FVX3lxTFBnbjBVT2hhVnR1MEswRm1obkVrZkptMl9tTmRLM29ETWp1eHJfVlF2YTlqcTJUQ1l4NlFLdkFzYlZQUmxKRnVvOXJaWFJIMlRObHJhSDQ5WjFWdmE1eFFYTXloV2diUU9oLW4tVmIzaw?oc=5,54,0.947,2026-03-16 09:06:35.280823,1,0.947
ARTS,Comment | What is the role of art museums in times of civic stress? - The Art Newspaper,The Art Newspaper,https://news.google.com/rss/articles/CBMipAFBVV95cUxOX09TcXgwemJxYkhab2dkaXpnSEo2S3QyV3Z4NkRGcmI2TS1CMnU0VjlTSkx4bDhsU3M1dXpDNmdfWTgzdW0yYmJnWE5QclRIN0xXMmV0cEt0N0Z3NThWanZJd21fV0tOWDU0SkFzOU1pcS1ZS0ZrNUoyM3RfaTZheEhiT2FvemVlUWRmel9JdlZFSFJxNVU3UGdDRnUydGx6bW1YSg?oc=5,54,0.947,2026-03-16 09:06:37.439640,1,0.947
TECHNOLOGY,The Splinter Is An Honest-To-Goodness Drivable Sports Car Made Of Wood - Jalopnik,Jalopnik,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9maXNVQmdVQXBMOEZfWFpNRXIxOGxKaHUycE10YkJUZTVNaGJ0S3VfcGtJczV0WjR5NXJKVkhoTi1lX2NrYjFVdmJXYjJzZzQ1VkJ3ZUQtRms1NEk2RzlKY1ZlOHBNM2M?oc=5,54,0.947,2026-03-16 09:06:36.297153,1,0.947
SCIENCE,Scientists create the first artificial neuron capable of communicating with the human brain - Earth.com,Earth.com,https://news.google.com/rss/articles/CBMingFBVV95cUxOS2xPaTZ1bHE4aG45OTlBOHVuWnQ5VzRRdGE5R2ZLSll0eVYwdllZcVhsVUdwLUlDS3EzTHhCa2ZwTU53NXhlcTJwRzBHUDBORVBtVkxmY29WZXVIcGNJam1abHNnWWtYaVdpcVlwLWF6M1VhN19NRmdybGx3NXhQVVkxZHdiYk0ydF93eVBBQmxLWmM5UjZEMDgxdXFEdw?oc=5,55,0.946,2026-03-16 09:06:39.010709,1,0.946
ARTS,Foster + Partners plans Oxford chapel conversion for Larry Ellison - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMif0FVX3lxTE1BV3BRWmU0RUltVXhESzlkNWkwelpLSnJDT0k1X2w5OGxjUmctS2pGYlFvYUl6V3g4SkNOY09LU1BCaXpaei1nRDhfaXhhbmF5T0dtSlJMeVpnemg4dm05QloxYlBxN2hEcVlkYm1VbEowVFVwNmNMRkFqV2xiZVk?oc=5,55,0.946,2026-03-16 09:06:37.439644,1,0.946
TECHNOLOGY,The privacy-first browser that finally made me leave the big guys behind - Android Police,Android Police,https://news.google.com/rss/articles/CBMihgFBVV95cUxQLTg4ZzA4NkhpYzZOLWZqeXE4czJQbDNCRmNubk52Q1QwWXhXcGxKNEtCai1rcjJFa0IySHZfa2h3clZ5QndOYy04SWFTQkgtb2hHcUFlUWUyeWFrSnFjRTN5ZC1HTW9oWVk2WHZ4bWg4dEtYcy1sUHJJUE5DS0dhaGJ2SzlMZw?oc=5,55,0.946,2026-03-16 09:06:36.297157,1,0.946
BUSINESS,"JD.com launches Joybuy in Europe, targeting Amazon - Reuters",Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPeldOQzVOalZ3bXZPSnZ2Ukd2TmxTZExVNUQ5TFFvbWxmVUZtUjhIbmZKLXNpVEM4N2YtYkY2b3JHZUJHbE1UeGlTTTFfcl9KWE9iR1hZWGtQVlhpOUxyNGVTQVVROThCQzhtY0t5ZXFyTUJHaHhVcFZBQmpCZ0k2WWxKT0ZrNXU3VExCbG1NV3phNnV6SDdUZml5cU1uek1BRS16Tk80OW1vZw?oc=5,55,0.946,2026-03-16 09:06:35.280827,1,0.946
SCIENCE,"9 brutal insect photos that show how these ruthless predators sting, swarm and devour their prey - BBC Wildlife Magazine",BBC Wildlife Magazine,https://news.google.com/rss/articles/CBMikgFBVV95cUxNY3VyVlFlS2c3MmNmMlVWX3Q2YjdVdlIxdFZ4TFkweVFjZlYtRlR1VlBJQ1dHeTA1cV9IaTBnVlFRVG5za3k0WU8zOHozSE1nUXVVYU55c1dtVF9LVHFWRENJZ3FZbWF6RUNFWGROV1ZuMEt4blpxTjlFOHo1N0IzVGNXWmctVENsSUlyZWRfcUlqdw?oc=5,56,0.945,2026-03-16 09:06:39.010713,1,0.945
TECHNOLOGY,Apple’s iPhone 17e Is a Worthy Alternative to the Pricier iPhone 17 - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxPeXE0UUdFN255YzRLYmNWbUxSUVplN1pfN05mY0FlaDl4aDJJRjQ2eTlZSmtPN21XOTNTd2ZmVjVVR2lXWC1UenpmU2l0blpKWmVpTkEySkFxZWFSS09ydk5vY0ZJRFFObjJFekk5R3JjYVBwcjVrZ01pU1RKNkZNY291d0VrWjhFM1haM3ZJMEhUYWo2bk1XSF95SEh4UFJqc3o0a2tKbk53OVlEcDlibjJZeHI5MTV3a1E?oc=5,56,0.945,2026-03-16 09:06:36.297161,1,0.945
ARTS,Nine Jony Ive designs that aren't Apple products - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMia0FVX3lxTFBxaWZTbDkxOGx5cXh5X1BRV1FiS2xfZWhNOFI0emliTm5aNzVReDYxYklSZTY3SW9MTEkzblkwOHVPY2xoMUVPR19TR3dpU1dWSG1Md0FoblVxSHhIVzVVNHFQTFpZZkk2dTlB?oc=5,56,0.945,2026-03-16 09:06:37.439648,1,0.945
BUSINESS,"With Pennies Scarce, States Begin to Set Rounding Rules - Newser",Newser,https://news.google.com/rss/articles/CBMimwFBVV95cUxPdDA5OVlqS25Wbjk2MmxzV25DZzAzZlJ3UFFZbEFzRjc3cE40WEpTSVdRUFUxX2wyNGRoenZfakpFWHMwT21zdHViYzZJaW1mUFlfdDJ6aXBIXzk4dF9sckhoR3JPQm9aNC1OQzRMX1VjOFhuZ2gweW9HWjRvTVFpRWNuY0FZZkFHTklOSUx0eHNqN045QXN2SkxWNA?oc=5,56,0.945,2026-03-16 09:06:35.280831,1,0.945
